return_id,order_id,product_id,return_reason,return_datetime,refund_amount
R00002881,O00042342,P00167,Buyer remorse,2024-10-10 20:51:42,1139.55
R00002882,O00042368,P00283,Damaged,2025-04-12 03:48:05,145445.15
R00002883,O00042375,P00069,Wrong item,2025-02-15 17:48:04,277055.87
R00002884,O00042394,P00243,Not as described,2024-11-03 18:37:46,221803.83
R00002885,O00042442,P00323,Wrong item,2025-04-26 16:17:35,2136.98
R00002886,O00042453,P00489,Buyer remorse,2025-01-28 10:14:29,2454.29
R00002887,O00042488,P00704,Wrong item,2024-11-07 03:34:57,2769.25
R00002888,O00042492,P00127,Damaged,2024-09-12 10:40:20,2207.49
R00002889,O00042503,P00208,Not as described,2025-07-03 21:31:56,233.95
R00002890,O00042505,P00698,Damaged,2025-02-10 10:19:13,511.81
R00002891,O00042544,P00437,Wrong item,2024-11-17 15:22:32,3233.75
R00002892,O00042554,P00344,Not as described,2025-03-12 17:43:12,668.57
R00002893,O00042558,P00401,Damaged,2024-12-28 22:11:56,1040.29
R00002894,O00042564,P00537,Not as described,2025-06-02 10:22:10,1705.41
R00002895,O00042565,P00143,Wrong item,2024-10-08 03:19:40,297095.04
R00002896,O00042578,P00032,Not as described,2025-07-23 15:04:12,229.59
R00002897,O00042622,P00611,Damaged,2024-10-18 09:07:49,5423.86
R00002898,O00042631,P00190,Not as described,2024-10-14 06:59:05,686.67
R00002899,O00042641,P00647,Wrong item,2025-06-14 14:32:04,77.27
R00002900,O00042654,P00273,Wrong item,2025-05-30 07:54:14,1078.83
R00002901,O00042670,P00137,Damaged,2025-04-25 14:42:02,36828.15
R00002902,O00042693,P00748,Not as described,2025-06-08 17:20:47,88614.09
R00002903,O00042708,P00114,Wrong item,2025-07-07 21:02:23,77932.93
R00002904,O00042722,P00748,Buyer remorse,2024-10-17 21:07:48,4051.51
R00002905,O00042746,P00352,Wrong item,2025-02-06 04:27:04,352068.79
R00002906,O00042757,P00049,Not as described,2024-10-31 05:11:46,1171.2
R00002907,O00042776,P00252,Buyer remorse,2025-01-09 21:05:08,3699.74
R00002908,O00042777,P00668,Wrong item,2025-05-20 01:10:38,2868.08
R00002909,O00042792,P00754,Not as described,2025-05-15 20:25:16,2787.15
R00002910,O00042815,P00254,Wrong item,2024-11-18 16:33:12,6450.61
R00002911,O00042834,P00456,Wrong item,2024-10-31 06:05:26,992.61
R00002912,O00042855,P00412,Wrong item,2024-09-14 01:23:42,114.63
R00002913,O00042887,P00790,Buyer remorse,2025-08-10 22:00:48,1747.26
R00002914,O00042913,P00377,Wrong item,2024-09-07 22:57:23,1713.3
R00002915,O00042920,P00094,Wrong item,2025-05-24 06:46:56,1060.4
R00002916,O00042961,P00313,Damaged,2025-06-17 23:06:28,2702.73
R00002917,O00042969,P00582,Not as described,2024-11-02 23:50:48,151803.86
R00002918,O00042989,P00217,Damaged,2024-09-20 23:52:06,369813.85
R00002919,O00042999,P00103,Wrong item,2024-09-15 19:17:46,444524.97
R00002920,O00043008,P00799,Not as described,2024-10-06 10:49:27,1968.23
R00002921,O00043011,P00294,Damaged,2025-06-14 20:45:38,2004.53
R00002922,O00043015,P00443,Damaged,2025-06-26 10:49:26,2526.48
R00002923,O00043019,P00610,Not as described,2025-06-17 13:20:50,646.53
R00002924,O00043023,P00769,Not as described,2025-01-14 10:15:14,3171.01
R00002925,O00043027,P00536,Buyer remorse,2025-03-17 00:54:46,224840.79
R00002926,O00043034,P00322,Not as described,2025-05-27 06:12:46,1818.68
R00002927,O00043036,P00333,Buyer remorse,2025-08-28 17:49:48,1865.2
R00002928,O00043051,P00119,Buyer remorse,2025-08-19 04:16:04,216372.18
R00002929,O00043080,P00313,Wrong item,2025-04-10 04:04:07,103862.19
R00002930,O00043087,P00689,Buyer remorse,2025-06-18 10:55:29,184446.54
R00002931,O00043097,P00114,Damaged,2025-01-08 16:36:45,356998.24
R00002932,O00043144,P00565,Damaged,2024-12-14 10:00:47,6233.54
R00002933,O00043150,P00470,Wrong item,2024-12-24 16:07:03,1426.12
R00002934,O00043164,P00148,Wrong item,2025-04-29 10:18:54,144085.92
R00002935,O00043176,P00061,Not as described,2025-04-28 07:17:22,703.26
R00002936,O00043191,P00728,Not as described,2025-03-05 10:31:02,3384.66
R00002937,O00043192,P00124,Not as described,2025-08-14 06:56:05,444240.21
R00002938,O00043193,P00189,Damaged,2025-08-10 11:57:37,488070.98
R00002939,O00043232,P00656,Buyer remorse,2024-10-19 10:54:48,423885.92
R00002940,O00043235,P00038,Wrong item,2025-07-12 01:01:54,3162.35
R00002941,O00043244,P00508,Buyer remorse,2025-01-16 05:03:03,627.47
R00002942,O00043265,P00292,Not as described,2025-04-26 03:35:56,148684.11
R00002943,O00043268,P00722,Wrong item,2024-09-05 07:15:29,798.86
R00002944,O00043330,P00431,Buyer remorse,2025-04-25 08:03:41,1136.34
R00002945,O00043333,P00761,Not as described,2024-10-27 12:02:11,674.58
R00002946,O00043340,P00022,Buyer remorse,2025-05-28 01:03:13,1303.79
R00002947,O00043348,P00726,Damaged,2025-04-05 20:56:23,1679.51
R00002948,O00043351,P00799,Buyer remorse,2024-10-25 17:25:01,621.1
R00002949,O00043356,P00625,Buyer remorse,2025-08-06 07:20:12,1359.8
R00002950,O00043381,P00102,Not as described,2024-10-18 08:34:30,1023.85
R00002951,O00043388,P00210,Damaged,2025-02-22 15:37:48,2189.98
R00002952,O00043405,P00265,Wrong item,2025-03-27 11:30:29,2866.97
R00002953,O00043409,P00681,Not as described,2025-06-14 13:09:55,2770.43
R00002954,O00043414,P00244,Buyer remorse,2025-07-28 12:43:40,2996.02
R00002955,O00043470,P00233,Wrong item,2024-09-30 10:04:27,2435.48
R00002956,O00043477,P00138,Not as described,2025-08-18 01:14:52,5411.19
R00002957,O00043488,P00522,Not as described,2024-08-30 07:26:57,395.96
R00002958,O00043538,P00149,Wrong item,2025-07-30 04:03:35,2667.64
R00002959,O00043551,P00136,Wrong item,2025-06-22 18:23:34,3304.78
R00002960,O00043553,P00145,Not as described,2025-06-10 03:26:30,2408.84
R00002961,O00043624,P00163,Buyer remorse,2025-02-11 07:09:56,2565.84
R00002962,O00043628,P00041,Damaged,2024-10-16 07:05:16,582.81
R00002963,O00043652,P00388,Wrong item,2024-09-14 16:15:41,1534.5
R00002964,O00043653,P00766,Wrong item,2025-01-22 17:18:32,137735.9
R00002965,O00043663,P00556,Buyer remorse,2025-01-20 17:50:12,3546.96
R00002966,O00043673,P00020,Wrong item,2025-04-12 10:25:22,4634.91
R00002967,O00043678,P00005,Buyer remorse,2025-04-01 16:57:35,6038.06
R00002968,O00043681,P00068,Not as described,2024-12-08 17:09:21,3122.31
R00002969,O00043719,P00341,Damaged,2025-07-19 15:11:32,1962.6
R00002970,O00043724,P00230,Damaged,2024-08-24 19:28:51,682.17
R00002971,O00043735,P00308,Wrong item,2025-08-10 21:23:16,481624.56
R00002972,O00043749,P00742,Not as described,2025-02-27 21:19:16,2413.1
R00002973,O00043760,P00373,Wrong item,2025-07-19 14:25:20,9368.77
R00002974,O00043765,P00208,Buyer remorse,2025-02-12 10:35:00,23861.84
R00002975,O00043768,P00299,Not as described,2025-07-24 03:42:13,143543.34
R00002976,O00043797,P00442,Wrong item,2025-02-24 23:14:04,5887.55
R00002977,O00043805,P00015,Not as described,2025-06-16 10:51:34,5854.3
R00002978,O00043809,P00678,Wrong item,2025-06-10 01:03:35,4007.85
R00002979,O00043824,P00083,Not as described,2025-04-20 20:28:54,83277.0
R00002980,O00043828,P00614,Not as described,2025-05-01 03:53:25,264492.65
R00002981,O00043841,P00163,Not as described,2024-11-01 23:49:35,1356.69
R00002982,O00043845,P00341,Buyer remorse,2025-06-21 01:49:18,1299.15
R00002983,O00043848,P00666,Damaged,2025-06-19 12:46:06,738.07
R00002984,O00043851,P00636,Buyer remorse,2024-12-10 16:01:32,38.54
R00002985,O00043855,P00224,Damaged,2025-01-15 14:40:08,3309.41
R00002986,O00043921,P00173,Not as described,2025-05-28 09:02:36,3935.43
R00002987,O00043922,P00301,Buyer remorse,2025-07-15 09:41:15,3426.95
R00002988,O00043938,P00700,Damaged,2024-11-01 09:24:04,203.71
R00002989,O00043941,P00349,Not as described,2025-03-23 17:27:21,1443.19
R00002990,O00043952,P00613,Buyer remorse,2025-07-27 16:03:36,382265.8
R00002991,O00043954,P00149,Not as described,2025-03-01 05:07:39,3960.8
R00002992,O00043977,P00276,Wrong item,2025-06-21 06:25:48,5537.15
R00002993,O00043984,P00128,Buyer remorse,2025-03-08 07:20:04,516.39
R00002994,O00043986,P00692,Damaged,2025-05-22 17:08:52,567.16
R00002995,O00043990,P00113,Damaged,2024-10-06 00:52:57,145474.81
R00002996,O00044018,P00575,Buyer remorse,2025-07-28 16:35:06,3251.43
R00002997,O00044023,P00578,Wrong item,2025-06-04 07:57:29,196.89
R00002998,O00044033,P00373,Damaged,2024-10-26 13:30:02,1836.13
R00002999,O00044046,P00608,Buyer remorse,2025-07-04 07:17:04,379.71
R00003000,O00044047,P00557,Buyer remorse,2024-09-11 16:12:56,3701.3
R00003001,O00044065,P00228,Buyer remorse,2024-11-05 19:20:14,2686.51
R00003002,O00044082,P00429,Buyer remorse,2024-10-15 19:28:43,2673.26
R00003003,O00044106,P00445,Damaged,2024-09-07 20:45:08,7218.99
R00003004,O00044108,P00399,Buyer remorse,2024-12-08 10:52:47,2546.97
R00003005,O00044138,P00459,Buyer remorse,2024-09-16 09:27:46,108917.13
R00003006,O00044175,P00223,Buyer remorse,2024-09-14 01:28:48,593.08
R00003007,O00044180,P00747,Buyer remorse,2024-10-30 00:45:57,777681.58
R00003008,O00044188,P00221,Wrong item,2024-09-01 20:01:34,478.76
R00003009,O00044196,P00480,Wrong item,2024-09-21 14:07:34,233900.47
R00003010,O00044265,P00444,Wrong item,2024-10-16 23:33:19,4769.67
R00003011,O00044271,P00372,Not as described,2024-11-03 13:22:58,2556.91
R00003012,O00044277,P00472,Buyer remorse,2024-12-19 18:11:08,539.7
R00003013,O00044290,P00327,Wrong item,2024-10-08 10:02:02,336194.47
R00003014,O00044298,P00523,Not as described,2025-04-26 16:10:51,1577.89
R00003015,O00044304,P00654,Wrong item,2025-04-20 16:37:36,1018.33
R00003016,O00044321,P00188,Wrong item,2025-03-11 02:46:29,1288.91
R00003017,O00044338,P00611,Not as described,2025-05-26 22:35:18,510976.38
R00003018,O00044352,P00772,Wrong item,2025-07-04 13:06:51,106.14
R00003019,O00044371,P00142,Damaged,2025-02-18 14:28:14,835.0
R00003020,O00044384,P00298,Wrong item,2025-01-03 00:35:40,52728.99
R00003021,O00044391,P00093,Buyer remorse,2025-03-10 06:07:08,1964.13
R00003022,O00044429,P00733,Buyer remorse,2025-07-09 14:04:56,4096.85
R00003023,O00044432,P00176,Wrong item,2025-05-22 12:24:28,4518.46
R00003024,O00044448,P00602,Damaged,2025-05-06 06:03:40,250052.22
R00003025,O00044482,P00369,Damaged,2025-08-19 03:40:17,433.65
R00003026,O00044487,P00412,Damaged,2025-05-11 06:04:36,130.29
R00003027,O00044515,P00194,Wrong item,2025-08-14 08:07:07,644.11
R00003028,O00044521,P00119,Buyer remorse,2025-07-10 21:19:33,385402.68
R00003029,O00044524,P00618,Not as described,2025-03-14 03:34:18,2117.27
R00003030,O00044536,P00039,Not as described,2025-01-02 11:08:34,66.78
R00003031,O00044554,P00582,Buyer remorse,2025-03-15 00:23:33,229.43
R00003032,O00044560,P00566,Wrong item,2024-12-08 16:19:38,808.08
R00003033,O00044585,P00698,Wrong item,2024-10-16 12:34:29,520.79
R00003034,O00044604,P00313,Not as described,2025-04-26 19:16:30,40697.41
R00003035,O00044637,P00764,Wrong item,2025-01-08 16:06:51,1001.84
R00003036,O00044657,P00467,Damaged,2025-06-13 02:38:25,909.53
R00003037,O00044673,P00770,Wrong item,2025-05-08 16:20:56,724.62
R00003038,O00044676,P00086,Buyer remorse,2024-09-09 06:16:45,2113.48
R00003039,O00044680,P00376,Wrong item,2025-02-27 05:58:13,3357.85
R00003040,O00044690,P00434,Buyer remorse,2025-02-11 14:36:17,1416.69
R00003041,O00044697,P00537,Wrong item,2025-03-08 03:58:12,131757.34
R00003042,O00044699,P00474,Not as described,2024-11-10 23:08:43,473.5
R00003043,O00044709,P00755,Buyer remorse,2025-06-21 04:01:28,1889.64
R00003044,O00044710,P00355,Not as described,2024-10-19 16:29:44,1484.4
R00003045,O00044711,P00545,Buyer remorse,2024-09-03 02:20:12,4989.95
R00003046,O00044712,P00022,Not as described,2025-04-27 22:08:05,86902.21
R00003047,O00044713,P00323,Damaged,2025-06-06 22:45:20,1919.87
R00003048,O00044738,P00201,Buyer remorse,2025-04-17 07:31:43,11572.05
R00003049,O00044749,P00749,Damaged,2024-10-26 12:23:05,5595.28
R00003050,O00044755,P00263,Not as described,2024-12-19 13:49:49,2735.43
R00003051,O00044770,P00030,Buyer remorse,2025-04-18 04:51:26,2075.23
R00003052,O00044793,P00792,Damaged,2025-02-21 16:55:55,7045.74
R00003053,O00044807,P00543,Wrong item,2024-12-01 01:08:21,814.85
R00003054,O00044830,P00543,Wrong item,2025-05-24 17:54:42,85742.37
R00003055,O00044869,P00793,Buyer remorse,2024-10-28 19:30:30,493.38
R00003056,O00044893,P00326,Not as described,2025-06-06 01:31:28,18.22
R00003057,O00044900,P00075,Damaged,2025-08-05 11:49:51,34456.17
R00003058,O00044910,P00102,Not as described,2024-10-09 14:02:11,304403.75
R00003059,O00044911,P00554,Damaged,2024-09-04 13:12:37,6375.95
R00003060,O00044922,P00186,Damaged,2025-01-14 06:19:26,109885.02
R00003061,O00044939,P00376,Wrong item,2025-05-08 11:13:08,167245.75
R00003062,O00044940,P00698,Damaged,2025-06-15 12:46:05,860.48
R00003063,O00044952,P00158,Not as described,2025-04-10 03:56:48,2330.46
R00003064,O00044953,P00734,Damaged,2024-08-27 10:56:15,10085.59
R00003065,O00044972,P00437,Damaged,2025-05-27 23:42:47,1535.88
R00003066,O00044974,P00061,Buyer remorse,2025-03-16 11:09:27,1608.53
R00003067,O00044997,P00275,Wrong item,2025-07-19 09:00:46,4680.75
R00003068,O00045045,P00428,Buyer remorse,2025-08-18 08:21:16,2164.99
R00003069,O00045047,P00189,Not as described,2024-11-21 07:12:04,1210.04
R00003070,O00045085,P00060,Damaged,2025-01-01 00:58:02,410.7
R00003071,O00045106,P00154,Damaged,2025-04-17 01:57:36,43106.86
R00003072,O00045110,P00538,Buyer remorse,2025-05-22 16:54:27,758.07
R00003073,O00045142,P00213,Wrong item,2025-03-23 10:08:02,126380.4
R00003074,O00045156,P00088,Damaged,2024-10-18 12:07:58,600.87
R00003075,O00045159,P00319,Buyer remorse,2024-10-26 01:43:49,1866.85
R00003076,O00045173,P00177,Damaged,2025-08-01 12:15:30,1399.92
R00003077,O00045194,P00589,Wrong item,2024-12-18 23:22:34,1251.78
R00003078,O00045219,P00408,Wrong item,2025-04-01 19:38:10,1960.83
R00003079,O00045222,P00388,Wrong item,2025-03-02 17:04:20,100304.55
R00003080,O00045241,P00632,Buyer remorse,2025-01-20 04:11:38,578.39
R00003081,O00045246,P00624,Wrong item,2025-07-20 08:38:21,190175.42
R00003082,O00045248,P00521,Buyer remorse,2024-09-27 09:02:02,28039.98
R00003083,O00045283,P00376,Not as described,2025-01-11 06:58:28,245587.7
R00003084,O00045289,P00492,Damaged,2025-02-24 15:41:09,3262.43
R00003085,O00045300,P00285,Buyer remorse,2025-07-18 17:08:18,2225.91
R00003086,O00045316,P00140,Damaged,2024-11-09 16:57:11,1069.23
R00003087,O00045318,P00464,Damaged,2025-07-10 12:45:44,112786.1
R00003088,O00045323,P00494,Buyer remorse,2025-08-12 23:37:08,19507.91
R00003089,O00045365,P00271,Not as described,2025-03-15 00:05:53,93245.99
R00003090,O00045366,P00788,Wrong item,2024-10-14 16:40:51,420652.75
R00003091,O00045372,P00214,Damaged,2024-11-08 07:52:32,69417.61
R00003092,O00045385,P00616,Buyer remorse,2025-05-23 07:09:31,1155.12
R00003093,O00045411,P00293,Wrong item,2025-03-04 15:39:54,137312.61
R00003094,O00045424,P00059,Buyer remorse,2025-03-07 08:48:26,1470.89
R00003095,O00045433,P00623,Not as described,2025-03-19 00:19:22,102425.7
R00003096,O00045436,P00133,Damaged,2025-06-25 02:01:05,368484.91
R00003097,O00045458,P00358,Damaged,2025-01-03 11:49:00,2610.28
R00003098,O00045465,P00407,Wrong item,2024-08-25 22:12:46,2875.62
R00003099,O00045469,P00452,Buyer remorse,2024-12-15 16:55:34,120320.12
R00003100,O00045491,P00430,Buyer remorse,2025-05-17 09:36:48,5624.07
R00003101,O00045507,P00496,Wrong item,2024-09-18 22:06:03,341975.42
R00003102,O00045520,P00354,Buyer remorse,2024-12-01 23:04:15,2225.1
R00003103,O00045542,P00155,Damaged,2025-07-30 01:21:37,165753.57
R00003104,O00045544,P00265,Buyer remorse,2025-03-20 09:30:23,155557.66
R00003105,O00045552,P00537,Not as described,2025-04-09 22:33:12,115226.3
R00003106,O00045559,P00504,Buyer remorse,2025-03-13 10:50:32,708.71
R00003107,O00045560,P00413,Not as described,2025-07-25 13:53:16,4002.19
R00003108,O00045580,P00183,Damaged,2024-12-16 23:44:24,8024.79
R00003109,O00045617,P00192,Wrong item,2024-09-16 19:34:01,6417.67
R00003110,O00045631,P00744,Buyer remorse,2025-05-22 15:53:12,3317.35
R00003111,O00045633,P00707,Not as described,2025-08-01 19:07:00,1123.88
R00003112,O00045662,P00418,Wrong item,2024-12-24 22:30:08,3069.15
R00003113,O00045665,P00274,Buyer remorse,2025-06-29 16:21:19,4955.14
R00003114,O00045678,P00405,Buyer remorse,2024-10-12 04:24:32,5233.23
R00003115,O00045683,P00227,Not as described,2025-07-15 22:37:18,18.21
R00003116,O00045686,P00132,Not as described,2025-04-15 08:36:45,1405.03
R00003117,O00045693,P00143,Buyer remorse,2025-06-21 09:29:22,190290.5
R00003118,O00045698,P00057,Not as described,2025-06-25 15:39:16,3611.55
R00003119,O00045703,P00776,Not as described,2025-03-08 12:43:33,3092.12
R00003120,O00045706,P00244,Buyer remorse,2024-10-18 16:08:12,2448.18
R00003121,O00045714,P00008,Damaged,2025-05-25 01:42:10,1129.93
R00003122,O00045720,P00349,Not as described,2024-09-04 21:54:14,120102.94
R00003123,O00045730,P00384,Wrong item,2024-10-10 23:25:52,26919.47
R00003124,O00045742,P00478,Not as described,2025-02-19 19:16:29,205750.08
R00003125,O00045750,P00378,Not as described,2024-10-07 02:54:22,1613.62
R00003126,O00045789,P00491,Not as described,2024-09-15 18:03:22,1377.58
R00003127,O00045800,P00638,Wrong item,2025-01-08 10:48:00,753.42
R00003128,O00045811,P00575,Not as described,2025-01-23 12:56:36,196492.51
R00003129,O00045824,P00544,Not as described,2024-10-05 18:38:23,59020.99
R00003130,O00045825,P00146,Buyer remorse,2025-04-03 07:58:30,420.38
R00003131,O00045827,P00717,Not as described,2024-09-30 22:15:28,3066.77
R00003132,O00045834,P00547,Damaged,2025-01-24 10:56:27,311.87
R00003133,O00045860,P00758,Not as described,2024-12-21 01:44:40,171.32
R00003134,O00045876,P00158,Buyer remorse,2025-05-28 18:01:01,401322.68
R00003135,O00045886,P00534,Wrong item,2025-05-16 20:20:59,105110.13
R00003136,O00045917,P00654,Wrong item,2025-07-06 17:09:33,775.6
R00003137,O00045940,P00082,Damaged,2024-12-20 04:57:28,1769.95
R00003138,O00045958,P00499,Buyer remorse,2024-12-31 01:24:59,6724.86
R00003139,O00045964,P00218,Not as described,2024-12-26 18:30:32,8131.31
R00003140,O00045968,P00266,Not as described,2025-04-30 10:42:26,670.15
R00003141,O00045971,P00448,Damaged,2025-05-24 21:06:02,13.46
R00003142,O00046010,P00130,Not as described,2025-04-10 13:16:32,2056.93
R00003143,O00046018,P00325,Damaged,2025-07-25 01:28:41,836.48
R00003144,O00046029,P00613,Wrong item,2025-07-16 09:06:17,3047.15
R00003145,O00046038,P00776,Damaged,2024-10-03 11:54:49,2614.28
R00003146,O00046053,P00514,Buyer remorse,2025-08-10 15:29:51,1443.24
R00003147,O00046055,P00336,Wrong item,2025-03-27 00:16:43,5496.49
R00003148,O00046072,P00729,Not as described,2025-02-25 23:45:10,159699.04
R00003149,O00046080,P00193,Wrong item,2024-11-21 18:49:58,4667.76
R00003150,O00046103,P00534,Not as described,2025-07-20 04:35:14,5782.82
R00003151,O00046110,P00073,Buyer remorse,2024-12-23 07:45:48,153401.04
R00003152,O00046116,P00156,Wrong item,2024-10-07 08:59:25,1432.41
R00003153,O00046148,P00043,Buyer remorse,2025-01-14 06:46:13,873.44
R00003154,O00046153,P00283,Wrong item,2025-01-20 22:13:21,98329.24
R00003155,O00046154,P00471,Not as described,2025-07-03 14:48:27,492.85
R00003156,O00046158,P00318,Not as described,2025-01-21 10:17:44,1941.51
R00003157,O00046187,P00609,Not as described,2025-07-17 00:05:35,100.24
R00003158,O00046201,P00359,Buyer remorse,2025-01-23 16:03:43,4763.79
R00003159,O00046213,P00062,Wrong item,2025-04-30 18:39:19,2593.89
R00003160,O00046222,P00334,Damaged,2025-03-17 16:50:23,798.76
R00003161,O00046233,P00748,Not as described,2025-05-25 15:49:19,174858.75
R00003162,O00046239,P00635,Not as described,2024-12-28 00:24:14,1065.76
R00003163,O00046243,P00371,Damaged,2025-08-17 15:45:06,4604.18
R00003164,O00046266,P00146,Buyer remorse,2025-03-04 06:47:09,147.76
