order_id,customer_id,order_datetime,order_timezone,total_amount,currency,status,warehouse_id,shipping_delay_hours
O00034314,C00653,2024-11-29 15:41:53,Asia/Singapore,6010.0,AUD,delivered,W005,1
O00034315,C00878,2024-09-12 18:12:40,UTC,16757.94,USD,delivered,W008,11
O00034316,C02497,2025-06-14 03:34:14,Europe/Berlin,6294.56,EUR,returned,W007,0
O00034317,C03980,2025-06-26 03:07:18,America/Los_Angeles,8425.06,USD,shipped,W001,16
O00034318,C01618,2025-04-18 12:18:14,America/Los_Angeles,1598717.52,INR,shipped,W007,14
O00034319,C02377,2025-01-09 23:55:39,America/Los_Angeles,13849.03,EUR,shipped,W003,0
O00034320,C03382,2024-12-24 01:18:49,Asia/Singapore,4471.06,USD,placed,W004,6
O00034321,C01825,2024-11-18 13:52:39,UTC,499931.66,INR,shipped,W001,6
O00034322,C03818,2024-08-15 15:27:05,Europe/Berlin,1094484.19,INR,delivered,W002,13
O00034323,C01458,2025-06-30 16:29:31,America/Los_Angeles,13805.23,CAD,delivered,W006,26
O00034324,C04965,2024-08-30 08:36:48,UTC,16184.72,EUR,shipped,W002,5
O00034325,C04557,2025-07-13 08:37:27,Asia/Singapore,5692.0,CAD,delivered,W006,25
O00034326,C01918,2025-07-13 14:56:11,Europe/Berlin,306552.51,INR,shipped,W005,24
O00034327,C00925,2024-09-08 22:10:43,Europe/Berlin,9772.52,USD,delivered,W004,27
O00034328,C03882,2025-02-16 05:00:38,UTC,10059.2,CAD,shipped,W006,20
O00034329,C01730,2025-02-18 00:49:01,Europe/Berlin,13588.57,CAD,delivered,W008,25
O00034330,C00719,2024-09-30 17:21:45,America/Los_Angeles,2913.0,USD,delivered,W005,2
O00034331,C01859,2024-12-22 03:45:40,Europe/London,3913.83,USD,delivered,W007,16
O00034332,C02808,2025-07-15 18:17:44,Europe/London,10153.16,EUR,delivered,W006,21
O00034333,C03168,2025-03-19 12:46:46,Asia/Kolkata,6390.06,AUD,delivered,W007,17
O00034334,C02739,2025-05-04 21:50:05,Asia/Kolkata,1953820.58,JPY,shipped,W005,9
O00034335,C00653,2025-02-09 05:54:39,Asia/Singapore,2303077.93,JPY,delivered,W003,8
O00034336,C01985,2024-11-14 23:27:56,Europe/London,3477.67,GBP,delivered,W001,0
O00034337,C00939,2025-05-24 00:53:22,UTC,434020.6,JPY,delivered,W008,18
O00034338,C02022,2025-05-15 09:46:08,UTC,967858.84,JPY,delivered,W008,19
O00034339,C04177,2024-08-21 01:37:24,Asia/Singapore,5999.46,CAD,shipped,W008,34
O00034340,C00862,2024-09-14 05:27:30,Europe/Berlin,14815.76,USD,shipped,W003,9
O00034341,C04532,2025-01-01 10:47:09,Asia/Kolkata,184111.66,INR,placed,W008,8
O00034342,C02869,2025-04-07 14:00:21,Asia/Kolkata,8643.18,AUD,delivered,W005,0
O00034343,C04779,2025-04-21 07:16:55,Asia/Kolkata,2066711.77,JPY,delivered,W008,0
O00034344,C04024,2024-09-16 00:00:11,America/New_York,395523.32,INR,delivered,W002,6
O00034345,C02467,2024-12-07 10:59:42,UTC,2054.94,EUR,delivered,W003,11
O00034346,C03612,2024-09-19 05:05:04,Asia/Kolkata,987.28,USD,cancelled,W006,18
O00034347,C03106,2024-09-28 08:32:04,America/Los_Angeles,7192.21,EUR,delivered,W004,17
O00034348,C04106,2025-04-15 09:20:32,Europe/Berlin,5257.9,GBP,shipped,W008,19
O00034349,C03994,2025-03-27 06:25:21,Europe/London,17231.69,AUD,delivered,W006,15
O00034350,C03585,2024-08-15 07:07:43,Asia/Kolkata,10655.09,CAD,delivered,W001,18
O00034351,C04233,2025-06-22 21:30:21,Europe/London,4976.62,GBP,shipped,W004,8
O00034352,C02142,2025-02-09 12:32:35,Europe/Berlin,11637.07,USD,delivered,W008,0
O00034353,C03860,2025-01-10 16:10:51,Europe/London,5813.87,AUD,delivered,W002,0
O00034354,C00515,2025-04-09 12:09:07,Europe/Berlin,402950.02,INR,shipped,W007,22
O00034355,C03402,2025-01-06 18:16:34,Asia/Singapore,4935.18,GBP,delivered,W004,2
O00034356,C04936,2025-04-20 03:39:10,America/Los_Angeles,2573.46,CAD,delivered,W001,5
O00034357,C01990,2025-02-09 12:36:24,America/Los_Angeles,8399.88,EUR,delivered,W002,7
O00034358,C03870,2025-03-05 23:36:37,Europe/Berlin,390735.0,INR,returned,W003,10
O00034359,C04913,2025-01-25 17:47:04,UTC,12022.53,USD,delivered,W006,37
O00034360,C01031,2024-12-02 12:08:15,Asia/Kolkata,3884.14,GBP,placed,W004,6
O00034361,C03160,2025-07-31 06:07:23,Asia/Singapore,4383.14,CAD,shipped,W006,0
O00034362,C04421,2024-09-06 13:46:00,America/New_York,3078.23,GBP,delivered,W003,18
O00034363,C04141,2024-09-09 06:42:14,America/Los_Angeles,436455.87,JPY,delivered,W001,11
O00034364,C00545,2024-12-23 09:09:59,Europe/Berlin,5898.8,EUR,shipped,W006,30
O00034365,C00748,2025-07-09 11:31:41,UTC,1435669.12,JPY,delivered,W007,6
O00034366,C01527,2025-06-02 23:32:44,Asia/Singapore,10912.84,GBP,delivered,W006,2
O00034367,C04814,2024-08-14 02:03:11,America/Los_Angeles,16826.96,EUR,shipped,W003,14
O00034368,C04068,2025-05-02 10:00:43,UTC,872227.92,JPY,shipped,W005,10
O00034369,C02311,2024-12-05 21:58:46,Europe/London,18677.58,AUD,delivered,W008,5
O00034370,C04224,2025-08-06 00:40:39,Europe/London,1064498.54,JPY,delivered,W007,12
O00034371,C00652,2024-10-25 20:09:39,Europe/London,9720.64,USD,shipped,W003,30
O00034372,C01071,2024-11-30 08:13:18,Europe/London,3138.93,USD,shipped,W005,0
O00034373,C01189,2025-03-01 06:01:47,Europe/Berlin,1500930.0,INR,cancelled,W008,0
O00034374,C04279,2025-01-20 13:20:50,America/New_York,3948.73,GBP,delivered,W004,20
O00034375,C02556,2024-10-28 10:51:43,UTC,9446.89,EUR,shipped,W005,14
O00034376,C02670,2024-10-15 02:38:54,Europe/London,654210.0,INR,cancelled,W002,0
O00034377,C00700,2024-09-04 19:57:36,America/Los_Angeles,9252.9,AUD,shipped,W002,12
O00034378,C01519,2024-09-27 11:06:47,America/Los_Angeles,13022.14,AUD,delivered,W007,29
O00034379,C02264,2025-01-17 18:28:15,Europe/London,5253.21,CAD,delivered,W007,18
O00034380,C00150,2025-05-30 10:36:41,Europe/Berlin,981453.36,INR,delivered,W006,27
O00034381,C01160,2025-07-21 13:24:42,UTC,9139.17,EUR,shipped,W008,20
O00034382,C00565,2024-08-21 00:59:24,Europe/London,11558.21,USD,shipped,W003,0
O00034383,C04751,2024-10-06 20:12:20,Europe/London,6113.18,CAD,delivered,W004,4
O00034384,C01287,2024-12-29 14:57:56,Europe/London,11097.1,GBP,delivered,W008,10
O00034385,C00489,2024-11-26 04:41:05,Asia/Kolkata,13659.74,AUD,delivered,W001,17
O00034386,C04653,2025-05-09 08:01:07,America/Los_Angeles,916183.81,JPY,delivered,W008,0
O00034387,C00560,2025-01-05 09:30:41,Asia/Kolkata,2164.48,CAD,delivered,W005,15
O00034388,C02884,2025-02-04 13:06:24,Asia/Singapore,10691.98,GBP,cancelled,W004,12
O00034389,C03204,2025-05-05 10:36:41,Asia/Singapore,413744.1,JPY,shipped,W003,5
O00034390,C00156,2024-10-12 21:14:50,Asia/Kolkata,7070.34,GBP,delivered,W005,2
O00034391,C00388,2025-06-18 16:01:30,Asia/Kolkata,8454.68,USD,shipped,W001,4
O00034392,C01109,2025-02-18 01:59:35,America/Los_Angeles,6099.98,CAD,shipped,W007,11
O00034393,C04968,2024-08-22 05:54:33,America/New_York,934985.28,JPY,delivered,W004,8
O00034394,C01775,2024-11-03 22:09:46,Asia/Kolkata,11887.9,EUR,delivered,W007,12
O00034395,C02178,2025-03-08 14:02:28,UTC,1879532.33,JPY,delivered,W006,26
O00034396,C04459,2024-11-04 08:50:24,Asia/Singapore,4168.48,USD,delivered,W003,8
O00034397,C00888,2024-10-11 18:11:36,Europe/London,9684.29,AUD,shipped,W001,1
O00034398,C01134,2024-09-09 21:05:01,Asia/Singapore,10452.09,CAD,cancelled,W002,8
O00034399,C01507,2025-07-22 07:18:32,America/Los_Angeles,7834.36,CAD,cancelled,W002,10
O00034400,C01882,2025-06-24 20:39:34,UTC,13420.95,USD,delivered,W007,14
O00034401,C03411,2025-07-17 16:29:52,Asia/Kolkata,6163.32,INR,cancelled,W006,1
O00034402,C01153,2025-07-21 16:46:14,Europe/Berlin,2139.44,EUR,delivered,W002,7
O00034403,C03718,2025-05-15 07:23:59,America/New_York,1147920.85,INR,delivered,W005,0
O00034404,C00301,2025-06-22 13:56:55,Asia/Singapore,3725.52,USD,delivered,W006,15
O00034405,C04632,2025-07-17 01:23:36,America/New_York,1257.86,EUR,delivered,W006,0
O00034406,C04336,2024-10-14 17:30:22,Europe/London,21301.49,CAD,shipped,W006,8
O00034407,C01082,2025-05-04 16:26:29,America/New_York,5065.27,USD,delivered,W007,22
O00034408,C00268,2024-09-04 14:33:19,Asia/Singapore,1542313.21,JPY,delivered,W005,6
O00034409,C02265,2025-02-18 06:51:11,Europe/Berlin,1323.56,USD,shipped,W007,14
O00034410,C02910,2025-06-03 03:19:52,Asia/Kolkata,10848.16,USD,returned,W003,16
O00034411,C00804,2025-05-06 23:49:40,Europe/London,2078.7,USD,shipped,W004,6
O00034412,C04853,2024-09-01 18:14:44,UTC,7649.28,GBP,shipped,W002,0
O00034413,C00257,2024-11-27 00:42:35,America/Los_Angeles,4168.37,AUD,shipped,W004,19
O00034414,C00798,2025-02-16 18:16:07,Europe/London,1603.67,USD,shipped,W003,13
O00034415,C02445,2024-12-13 23:49:15,America/Los_Angeles,10609.76,EUR,cancelled,W007,14
O00034416,C03965,2024-10-08 12:07:25,Asia/Kolkata,3013.1,USD,delivered,W004,0
O00034417,C04414,2024-09-10 08:43:34,America/New_York,20260.14,AUD,delivered,W004,0
O00034418,C00440,2024-10-18 13:09:06,Europe/Berlin,4234.1,GBP,returned,W005,4
O00034419,C00629,2024-08-23 05:56:22,Asia/Singapore,10120.8,CAD,delivered,W008,5
O00034420,C04827,2024-08-28 15:44:15,Europe/London,23322.86,AUD,delivered,W004,0
O00034421,C04276,2024-12-31 10:14:32,America/New_York,7617.15,CAD,shipped,W002,22
O00034422,C00491,2025-03-15 18:41:27,Europe/London,2909.9,GBP,delivered,W002,0
O00034423,C00082,2025-08-11 07:29:15,Europe/London,5294.25,USD,shipped,W006,0
O00034424,C01861,2024-12-03 13:22:18,Asia/Kolkata,8792.71,CAD,delivered,W008,21
O00034425,C03282,2025-04-12 01:01:47,America/New_York,17498.81,USD,shipped,W004,10
O00034426,C01197,2025-04-23 04:56:41,Asia/Singapore,9457.95,USD,shipped,W006,0
O00034427,C04625,2024-10-12 20:35:25,Asia/Singapore,6215.6,GBP,delivered,W003,25
O00034428,C00234,2025-01-15 09:32:52,Asia/Singapore,9585.04,USD,delivered,W005,32
O00034429,C04325,2024-11-27 23:20:14,America/New_York,391723.53,JPY,delivered,W008,30
O00034430,C01933,2025-01-22 13:50:01,America/Los_Angeles,1792.31,USD,cancelled,W005,0
O00034431,C04405,2025-04-25 18:34:11,Europe/Berlin,7923.59,USD,delivered,W008,14
O00034432,C02502,2025-02-22 14:49:18,UTC,4580.56,AUD,delivered,W006,10
O00034433,C04617,2024-11-21 01:46:08,America/Los_Angeles,7118.25,GBP,delivered,W003,0
O00034434,C03240,2025-07-12 09:43:07,America/New_York,14146.2,CAD,delivered,W007,27
O00034435,C02902,2025-02-07 05:43:06,Asia/Kolkata,5528.76,USD,delivered,W003,5
O00034436,C01271,2024-10-08 21:50:39,Asia/Singapore,10515.49,GBP,delivered,W005,12
O00034437,C04964,2025-03-10 02:15:41,Asia/Kolkata,1471767.64,JPY,shipped,W003,25
O00034438,C00468,2025-07-20 12:12:23,Asia/Singapore,4333.08,CAD,cancelled,W003,0
O00034439,C01203,2025-08-05 02:46:06,Europe/Berlin,6112.72,EUR,delivered,W008,2
O00034440,C00616,2025-06-07 02:39:42,Asia/Kolkata,14060.85,EUR,returned,W007,12
O00034441,C01622,2024-10-04 03:20:50,Europe/Berlin,10482.31,USD,shipped,W001,9
O00034442,C04848,2024-10-19 16:55:59,Asia/Singapore,59589.17,INR,delivered,W007,2
O00034443,C04258,2025-07-13 13:17:20,Asia/Kolkata,2113.74,GBP,delivered,W005,2
O00034444,C02084,2024-09-12 05:32:26,Europe/Berlin,11433.57,CAD,placed,W002,6
O00034445,C03112,2025-07-03 15:13:32,Asia/Kolkata,11366.02,CAD,delivered,W001,10
O00034446,C02143,2024-12-28 08:32:11,America/Los_Angeles,8043.24,GBP,delivered,W006,20
O00034447,C02931,2025-06-09 17:54:41,America/New_York,6209.41,EUR,delivered,W005,6
O00034448,C03648,2025-07-17 16:16:40,Asia/Singapore,5051.61,AUD,delivered,W006,8
O00034449,C00530,2024-09-27 04:30:31,Asia/Singapore,6081.54,EUR,delivered,W008,13
O00034450,C04260,2025-06-12 18:11:17,Europe/London,5267.78,AUD,shipped,W007,2
O00034451,C00386,2025-07-25 05:38:59,Asia/Kolkata,15099.51,AUD,shipped,W006,1
O00034452,C00711,2024-09-14 14:28:55,Europe/London,7346.21,CAD,cancelled,W004,13
O00034453,C02849,2024-12-29 00:04:25,Asia/Singapore,4430.39,CAD,delivered,W001,6
O00034454,C01562,2025-01-12 07:43:56,Asia/Singapore,2599.24,CAD,cancelled,W006,10
O00034455,C02333,2025-07-21 00:41:53,Asia/Singapore,13038.18,CAD,delivered,W001,4
O00034456,C03960,2024-10-09 19:29:48,Asia/Singapore,9593.68,GBP,placed,W008,6
O00034457,C00015,2024-11-21 18:10:05,Asia/Singapore,1163695.82,INR,cancelled,W001,22
O00034458,C02256,2025-06-08 03:16:01,Europe/London,10035.0,EUR,delivered,W007,14
O00034459,C02579,2024-09-09 21:43:29,UTC,1682.7,GBP,shipped,W002,0
O00034460,C00517,2024-10-22 04:33:38,Asia/Singapore,1429739.71,JPY,delivered,W007,0
O00034461,C00317,2025-08-08 07:22:49,America/New_York,1149177.94,JPY,delivered,W002,14
O00034462,C03511,2025-03-26 18:04:36,Europe/Berlin,8354.4,AUD,delivered,W006,0
O00034463,C03436,2025-04-27 11:34:45,Asia/Singapore,4091.91,USD,delivered,W006,26
O00034464,C01139,2025-01-25 17:24:17,Europe/London,22668.39,AUD,delivered,W008,19
O00034465,C04375,2025-05-18 07:52:05,Europe/Berlin,928002.93,JPY,cancelled,W007,8
O00034466,C00135,2024-11-11 19:45:21,Europe/London,12911.08,EUR,placed,W002,11
O00034467,C03163,2025-03-05 06:11:28,Asia/Kolkata,6966.83,GBP,cancelled,W004,19
O00034468,C01717,2024-08-23 06:41:49,UTC,3323.4,USD,delivered,W006,23
O00034469,C03835,2025-01-01 01:28:45,Europe/Berlin,12529.39,GBP,delivered,W008,0
O00034470,C01303,2025-07-15 04:41:52,Asia/Kolkata,1814977.95,JPY,delivered,W001,0
O00034471,C02654,2025-05-27 20:52:07,America/New_York,5146.87,GBP,delivered,W007,1
O00034472,C02527,2024-08-26 06:21:02,Europe/Berlin,1320179.18,INR,cancelled,W004,29
O00034473,C03706,2025-07-22 15:17:20,UTC,1336290.85,INR,delivered,W006,23
O00034474,C02814,2024-09-12 10:16:02,UTC,882898.51,JPY,delivered,W007,25
O00034475,C02507,2024-11-17 04:34:56,Asia/Singapore,972.98,EUR,shipped,W001,11
O00034476,C04414,2025-04-28 08:36:23,America/New_York,10443.66,USD,delivered,W005,0
O00034477,C01559,2025-05-08 15:11:58,UTC,13293.04,GBP,delivered,W001,7
O00034478,C03824,2025-01-29 10:26:28,Asia/Singapore,12114.2,USD,placed,W006,11
O00034479,C00832,2025-05-14 07:09:40,UTC,11196.48,CAD,delivered,W004,12
O00034480,C01062,2025-04-12 18:19:59,UTC,12457.45,CAD,placed,W003,8
O00034481,C02943,2024-12-20 04:54:10,Asia/Kolkata,2556.36,CAD,shipped,W006,0
O00034482,C02687,2025-03-08 04:06:21,Asia/Kolkata,12172.1,USD,delivered,W003,6
O00034483,C03478,2025-02-13 00:19:00,Europe/Berlin,1152680.89,JPY,delivered,W005,7
O00034484,C00371,2024-09-22 04:58:34,America/New_York,4204.37,CAD,delivered,W001,16
O00034485,C03264,2024-11-13 05:54:31,America/Los_Angeles,8248.98,USD,shipped,W004,16
O00034486,C04672,2025-06-11 14:56:36,UTC,3175.84,CAD,delivered,W004,15
O00034487,C03176,2025-04-20 06:45:31,UTC,10356.21,EUR,delivered,W006,6
O00034488,C00375,2024-08-20 08:39:02,America/New_York,1519.7,CAD,delivered,W008,14
O00034489,C03312,2025-06-05 19:56:13,Europe/Berlin,550344.12,JPY,delivered,W002,17
O00034490,C00099,2025-04-09 22:18:09,Europe/London,331.08,GBP,delivered,W007,5
O00034491,C01501,2024-09-02 02:35:34,Europe/London,1373555.82,INR,delivered,W005,14
O00034492,C00093,2025-03-04 01:32:14,Europe/London,15090.65,USD,delivered,W003,9
O00034493,C04353,2024-08-11 16:17:17,America/Los_Angeles,9677.22,USD,delivered,W007,24
O00034494,C01452,2024-11-24 19:00:03,Asia/Kolkata,17805.92,USD,delivered,W006,8
O00034495,C00916,2025-02-09 07:30:33,Asia/Kolkata,5905.9,GBP,delivered,W001,11
O00034496,C00525,2024-09-22 12:27:11,Asia/Kolkata,16343.36,EUR,delivered,W006,20
O00034497,C02115,2025-02-10 19:33:25,Asia/Kolkata,12926.39,EUR,delivered,W006,22
O00034498,C03778,2025-01-28 07:13:12,Europe/Berlin,24010.5,CAD,shipped,W004,18
O00034499,C03619,2024-09-05 23:21:11,Asia/Singapore,16112.75,CAD,cancelled,W002,1
O00034500,C03864,2025-01-29 20:39:33,Asia/Kolkata,396732.34,JPY,delivered,W004,0
O00034501,C02933,2024-10-27 08:02:53,America/Los_Angeles,12429.58,EUR,delivered,W008,4
O00034502,C01885,2025-04-28 10:42:42,Europe/Berlin,277094.12,JPY,returned,W005,10
O00034503,C01603,2025-03-08 17:41:11,Asia/Kolkata,5379.46,CAD,delivered,W001,17
O00034504,C04210,2025-06-14 19:03:18,Asia/Singapore,7258.17,EUR,delivered,W007,0
O00034505,C04159,2025-04-22 12:07:46,Asia/Singapore,1107555.88,JPY,delivered,W002,31
O00034506,C01725,2024-12-22 03:31:42,Europe/Berlin,14490.02,AUD,delivered,W001,15
O00034507,C04269,2025-08-07 18:18:15,Asia/Kolkata,10192.47,EUR,cancelled,W007,5
O00034508,C00972,2025-06-04 23:23:52,UTC,923020.01,INR,shipped,W007,19
O00034509,C04025,2025-05-19 04:36:51,America/Los_Angeles,7421.36,GBP,delivered,W005,32
O00034510,C00698,2024-09-19 20:44:35,Asia/Singapore,6756.96,GBP,delivered,W008,9
O00034511,C03284,2024-12-22 11:45:32,America/New_York,77.56,USD,delivered,W005,26
O00034512,C00362,2025-04-08 18:16:09,America/New_York,4990.02,AUD,delivered,W001,19
O00034513,C02868,2024-09-01 08:47:54,America/New_York,540419.16,INR,returned,W008,21
O00034514,C03401,2025-05-21 13:30:14,UTC,9337.97,USD,delivered,W008,21
O00034515,C02699,2025-02-17 04:47:01,Asia/Singapore,463241.18,JPY,shipped,W002,15
O00034516,C02426,2024-09-01 01:38:02,Europe/London,796637.5,INR,shipped,W006,1
O00034517,C03581,2025-08-08 00:48:34,Asia/Singapore,11256.47,EUR,delivered,W001,11
O00034518,C00939,2025-05-05 14:02:49,UTC,967669.15,INR,delivered,W004,19
O00034519,C04562,2025-04-07 11:33:58,America/New_York,13442.14,AUD,delivered,W007,0
O00034520,C00481,2025-04-01 14:34:15,UTC,10520.22,GBP,delivered,W006,15
O00034521,C02886,2025-05-10 15:14:39,UTC,693198.54,JPY,delivered,W008,11
O00034522,C02976,2025-04-28 18:35:29,Europe/London,1305858.84,JPY,delivered,W004,8
O00034523,C03771,2024-10-16 15:07:14,UTC,5485.88,EUR,shipped,W003,0
O00034524,C01949,2024-11-25 13:34:32,Europe/Berlin,9828.15,CAD,delivered,W001,11
O00034525,C02244,2024-08-12 04:13:55,Europe/London,565534.18,INR,delivered,W001,12
O00034526,C01498,2025-05-18 04:13:10,Asia/Kolkata,6465.17,EUR,shipped,W003,0
O00034527,C03090,2024-12-17 22:10:10,America/New_York,1038520.6,JPY,shipped,W001,17
O00034528,C01080,2025-07-30 19:29:10,Europe/London,258493.34,INR,delivered,W004,16
O00034529,C03939,2025-03-19 07:48:28,Asia/Kolkata,129057.5,INR,delivered,W005,11
O00034530,C04389,2025-03-14 00:30:05,UTC,5833.14,CAD,delivered,W005,19
O00034531,C00480,2024-12-24 21:59:55,Europe/London,4019.91,EUR,delivered,W005,3
O00034532,C01068,2024-09-27 04:24:52,Europe/London,6304.45,EUR,delivered,W001,5
O00034533,C03679,2024-08-29 22:53:59,Asia/Kolkata,22925.51,CAD,placed,W008,4
O00034534,C03272,2025-02-26 10:10:45,America/New_York,16193.0,USD,delivered,W005,3
O00034535,C04184,2025-05-30 10:39:54,Europe/London,11035.42,USD,delivered,W004,17
O00034536,C02234,2024-11-19 01:36:23,UTC,7639.66,USD,shipped,W006,9
O00034537,C03260,2025-07-27 12:19:39,America/Los_Angeles,4393.66,EUR,shipped,W008,9
O00034538,C03385,2025-05-20 20:32:47,America/Los_Angeles,23033.84,AUD,shipped,W001,10
O00034539,C00300,2025-04-25 09:36:08,Europe/Berlin,411678.33,INR,delivered,W006,27
O00034540,C02826,2024-12-05 19:20:10,Europe/London,9130.68,GBP,cancelled,W007,15
O00034541,C01232,2025-03-05 21:04:00,Europe/London,1252866.64,INR,cancelled,W007,19
O00034542,C03855,2025-03-29 02:20:47,America/New_York,1149317.66,JPY,delivered,W003,40
O00034543,C00038,2025-03-02 20:25:57,UTC,83848.53,JPY,delivered,W001,17
O00034544,C01689,2024-11-08 19:23:19,Europe/Berlin,1882.69,GBP,delivered,W008,18
O00034545,C00349,2025-01-28 19:10:21,Asia/Singapore,12787.32,USD,delivered,W008,15
O00034546,C01811,2024-09-02 18:50:39,America/Los_Angeles,15111.68,AUD,delivered,W001,18
O00034547,C03101,2025-04-21 09:41:57,America/Los_Angeles,467070.0,INR,delivered,W002,15
O00034548,C02459,2025-03-09 23:36:17,Asia/Singapore,5191.68,EUR,delivered,W002,17
O00034549,C00752,2025-01-31 08:43:32,Asia/Kolkata,12216.38,CAD,delivered,W004,15
O00034550,C00212,2025-06-18 16:12:20,Asia/Singapore,6255.21,GBP,shipped,W003,1
O00034551,C01149,2025-07-10 20:40:44,America/New_York,9249.71,USD,delivered,W007,9
O00034552,C03065,2024-10-07 07:46:14,UTC,19895.61,USD,delivered,W006,29
O00034553,C00637,2024-11-05 10:56:50,America/New_York,7316.57,USD,placed,W002,0
O00034554,C02310,2025-05-17 23:14:28,Asia/Kolkata,7619.44,EUR,delivered,W005,8
O00034555,C03209,2024-09-09 12:04:10,America/Los_Angeles,1076585.84,INR,cancelled,W007,22
O00034556,C00508,2025-06-17 14:35:31,UTC,1524645.59,JPY,delivered,W006,6
O00034557,C04944,2024-10-17 22:07:18,Europe/Berlin,1706623.53,JPY,shipped,W006,7
O00034558,C03120,2024-11-03 03:02:44,Europe/Berlin,1073.46,GBP,cancelled,W002,6
O00034559,C04707,2025-01-24 16:32:23,Europe/Berlin,15833.87,CAD,shipped,W006,13
O00034560,C02496,2025-07-18 08:15:01,Asia/Kolkata,3589.95,EUR,delivered,W008,18
O00034561,C02200,2024-09-24 09:31:52,America/Los_Angeles,13285.89,AUD,delivered,W006,21
O00034562,C00745,2024-12-03 01:46:26,America/Los_Angeles,1053373.33,INR,delivered,W006,29
O00034563,C04117,2025-02-27 05:43:53,UTC,4966.33,GBP,delivered,W006,0
O00034564,C00664,2024-08-28 10:34:14,Europe/London,9109.66,CAD,delivered,W005,18
O00034565,C02140,2025-01-24 00:59:37,Europe/Berlin,8768.99,EUR,shipped,W005,9
O00034566,C02304,2024-10-05 21:02:06,Asia/Singapore,2960.14,GBP,delivered,W002,16
O00034567,C01626,2025-07-11 11:25:25,America/Los_Angeles,721160.85,INR,delivered,W003,0
O00034568,C02022,2025-04-29 16:12:57,UTC,2141.53,EUR,delivered,W006,15
O00034569,C01616,2024-09-10 23:19:38,Europe/Berlin,11953.3,AUD,delivered,W003,39
O00034570,C02153,2025-01-04 14:08:16,America/Los_Angeles,6441.28,CAD,shipped,W005,14
O00034571,C04847,2024-11-14 21:10:45,Asia/Kolkata,15366.06,GBP,shipped,W005,11
O00034572,C03949,2025-04-20 15:31:01,America/New_York,1424.19,USD,shipped,W006,12
O00034573,C02537,2024-08-29 12:07:38,Asia/Singapore,5397.44,AUD,delivered,W003,27
O00034574,C03932,2025-01-13 09:46:04,Asia/Kolkata,5766.64,CAD,placed,W007,15
